"COU","Country","IND","Indicator","TIME","Time","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"AUS","Australia","HPI_YDH","Price to income ratio","2015-Q2","Q2-2015","IDX","Index","0","Units",,,99.3581653212022,,
"AUS","Australia","HPI_YDH","Price to income ratio","2015-Q3","Q3-2015","IDX","Index","0","Units",,,101.828172264376,,
"AUS","Australia","HPI_YDH","Price to income ratio","2015-Q4","Q4-2015","IDX","Index","0","Units",,,102.364691775996,,
"AUS","Australia","HPI_YDH","Price to income ratio","2016","2016","IDX","Index","0","Units",,,105.067489526828,,
"AUS","Australia","HPI_YDH","Price to income ratio","2016-Q1","Q1-2016","IDX","Index","0","Units",,,102.489103076619,,
"AUS","Australia","HPI_YDH","Price to income ratio","2016-Q2","Q2-2016","IDX","Index","0","Units",,,103.424926905894,,
"AUS","Australia","HPI_YDH","Price to income ratio","2016-Q3","Q3-2016","IDX","Index","0","Units",,,105.210714645005,,
"AUS","Australia","HPI_YDH","Price to income ratio","2016-Q4","Q4-2016","IDX","Index","0","Units",,,109.145213479795,,
"AUS","Australia","HPI_YDH","Price to income ratio","2017","2017","IDX","Index","0","Units",,,112.566263488657,,
"AUS","Australia","HPI_YDH","Price to income ratio","2017-Q1","Q1-2017","IDX","Index","0","Units",,,111.490723914661,,
"AUS","Australia","HPI_YDH","Price to income ratio","2017-Q2","Q2-2017","IDX","Index","0","Units",,,113.531288727245,,
"AUS","Australia","HPI_YDH","Price to income ratio","2017-Q3","Q3-2017","IDX","Index","0","Units",,,113.245179126411,,
"AUS","Australia","HPI_YDH","Price to income ratio","2017-Q4","Q4-2017","IDX","Index","0","Units",,,111.997862186312,,
"AUS","Australia","HPI_YDH","Price to income ratio","2018","2018","IDX","Index","0","Units",,,108.9340183956,,
"AUS","Australia","HPI_YDH","Price to income ratio","2018-Q1","Q1-2018","IDX","Index","0","Units",,,111.495922140039,,
"AUS","Australia","HPI_YDH","Price to income ratio","2018-Q2","Q2-2018","IDX","Index","0","Units",,,110.418970421164,,
"AUS","Australia","HPI_YDH","Price to income ratio","2018-Q3","Q3-2018","IDX","Index","0","Units",,,108.95584267913,,
"AUS","Australia","HPI_YDH","Price to income ratio","2018-Q4","Q4-2018","IDX","Index","0","Units",,,104.865338342068,,
"AUS","Australia","HPI_YDH","Price to income ratio","2019","2019","IDX","Index","0","Units",,,102.075321983123,,
"AUS","Australia","HPI_YDH","Price to income ratio","2019-Q1","Q1-2019","IDX","Index","0","Units",,,101.689870502636,,
"AUS","Australia","HPI_YDH","Price to income ratio","2019-Q2","Q2-2019","IDX","Index","0","Units",,,101.255131701757,,
"AUS","Australia","HPI_YDH","Price to income ratio","2019-Q3","Q3-2019","IDX","Index","0","Units",,,100.914875870343,,
"AUS","Australia","HPI_YDH","Price to income ratio","2019-Q4","Q4-2019","IDX","Index","0","Units",,,104.441409857757,,
"AUS","Australia","HPI_YDH","Price to income ratio","2020-Q1","Q1-2020","IDX","Index","0","Units",,,105.496980591608,,
"AUS","Australia","HPI_YDH","Price to income ratio","2020-Q2","Q2-2020","IDX","Index","0","Units",,,100.887513786498,,
"AUS","Australia","HPI_YDH","Price to income ratio","2020-Q3","Q3-2020","IDX","Index","0","Units",,,98.2624976377922,,
"AUS","Australia","RHP","Real house price indices, s.a.","1970","1970","IDX","Index","0","Units",,,26.5883864898851,,
"AUS","Australia","RHP","Real house price indices, s.a.","1970-Q1","Q1-1970","IDX","Index","0","Units",,,26.0358651315947,,
"AUS","Australia","RHP","Real house price indices, s.a.","1970-Q2","Q2-1970","IDX","Index","0","Units",,,26.4070781953035,,
"AUS","Australia","RHP","Real house price indices, s.a.","1970-Q3","Q3-1970","IDX","Index","0","Units",,,26.9309607459596,,
"AUS","Australia","RHP","Real house price indices, s.a.","1970-Q4","Q4-1970","IDX","Index","0","Units",,,26.9796418866826,,
"AUS","Australia","RHP","Real house price indices, s.a.","1971","1971","IDX","Index","0","Units",,,27.7139014475476,,
"AUS","Australia","RHP","Real house price indices, s.a.","1971-Q1","Q1-1971","IDX","Index","0","Units",,,27.1767459167649,,
"AUS","Australia","RHP","Real house price indices, s.a.","1971-Q2","Q2-1971","IDX","Index","0","Units",,,27.4721492908236,,
"AUS","Australia","RHP","Real house price indices, s.a.","1971-Q3","Q3-1971","IDX","Index","0","Units",,,27.9586297122019,,
"AUS","Australia","RHP","Real house price indices, s.a.","1971-Q4","Q4-1971","IDX","Index","0","Units",,,28.2480808703998,,
"AUS","Australia","RHP","Real house price indices, s.a.","1972","1972","IDX","Index","0","Units",,,29.115764220714,,
"AUS","Australia","RHP","Real house price indices, s.a.","1972-Q1","Q1-1972","IDX","Index","0","Units",,,28.4618716705386,,
"AUS","Australia","RHP","Real house price indices, s.a.","1972-Q2","Q2-1972","IDX","Index","0","Units",,,28.7660301793386,,
"AUS","Australia","RHP","Real house price indices, s.a.","1972-Q3","Q3-1972","IDX","Index","0","Units",,,29.1327493565761,,
"AUS","Australia","RHP","Real house price indices, s.a.","1972-Q4","Q4-1972","IDX","Index","0","Units",,,30.1024056764026,,
"AUS","Australia","RHP","Real house price indices, s.a.","1973","1973","IDX","Index","0","Units",,,32.2665906273281,,
"AUS","Australia","RHP","Real house price indices, s.a.","1973-Q1","Q1-1973","IDX","Index","0","Units",,,30.5427455561858,,
"AUS","Australia","RHP","Real house price indices, s.a.","1973-Q2","Q2-1973","IDX","Index","0","Units",,,31.5062729895773,,
"AUS","Australia","RHP","Real house price indices, s.a.","1973-Q3","Q3-1973","IDX","Index","0","Units",,,33.0654049731848,,
"AUS","Australia","RHP","Real house price indices, s.a.","1973-Q4","Q4-1973","IDX","Index","0","Units",,,33.9519389903647,,
"AUS","Australia","RHP","Real house price indices, s.a.","1974","1974","IDX","Index","0","Units",,,34.2564746701972,,
"AUS","Australia","RHP","Real house price indices, s.a.","1974-Q1","Q1-1974","IDX","Index","0","Units",,,35.3468410140109,,
"AUS","Australia","RHP","Real house price indices, s.a.","1974-Q2","Q2-1974","IDX","Index","0","Units",,,35.0214659044386,,
"AUS","Australia","RHP","Real house price indices, s.a.","1974-Q3","Q3-1974","IDX","Index","0","Units",,,33.8042990695253,,
"AUS","Australia","RHP","Real house price indices, s.a.","1974-Q4","Q4-1974","IDX","Index","0","Units",,,32.853292692814,,
"AUS","Australia","RHP","Real house price indices, s.a.","1975","1975","IDX","Index","0","Units",,,32.4240397482792,,
"AUS","Australia","RHP","Real house price indices, s.a.","1975-Q1","Q1-1975","IDX","Index","0","Units",,,32.5590758142593,,
"AUS","Australia","RHP","Real house price indices, s.a.","1975-Q2","Q2-1975","IDX","Index","0","Units",,,32.6364959024021,,
"AUS","Australia","RHP","Real house price indices, s.a.","1975-Q3","Q3-1975","IDX","Index","0","Units",,,32.6514551397698,,
"AUS","Australia","RHP","Real house price indices, s.a.","1975-Q4","Q4-1975","IDX","Index","0","Units",,,31.8491321366858,,
"AUS","Australia","RHP","Real house price indices, s.a.","1976","1976","IDX","Index","0","Units",,,31.6980347846744,,
"AUS","Australia","RHP","Real house price indices, s.a.","1976-Q1","Q1-1976","IDX","Index","0","Units",,,31.9913822135958,,
"AUS","Australia","RHP","Real house price indices, s.a.","1976-Q2","Q2-1976","IDX","Index","0","Units",,,31.8458893815478,,
"AUS","Australia","RHP","Real house price indices, s.a.","1976-Q3","Q3-1976","IDX","Index","0","Units",,,31.4635563991827,,
"AUS","Australia","RHP","Real house price indices, s.a.","1976-Q4","Q4-1976","IDX","Index","0","Units",,,31.4913111443712,,
"AUS","Australia","RHP","Real house price indices, s.a.","1977","1977","IDX","Index","0","Units",,,31.0907006831946,,
"AUS","Australia","RHP","Real house price indices, s.a.","1977-Q1","Q1-1977","IDX","Index","0","Units",,,31.3803805535992,,
"AUS","Australia","RHP","Real house price indices, s.a.","1977-Q2","Q2-1977","IDX","Index","0","Units",,,31.1772476537479,,
"AUS","Australia","RHP","Real house price indices, s.a.","1977-Q3","Q3-1977","IDX","Index","0","Units",,,30.9435747013306,,
"AUS","Australia","RHP","Real house price indices, s.a.","1977-Q4","Q4-1977","IDX","Index","0","Units",,,30.8615998241008,,
"AUS","Australia","RHP","Real house price indices, s.a.","1978","1978","IDX","Index","0","Units",,,30.1478182065654,,
"AUS","Australia","RHP","Real house price indices, s.a.","1978-Q1","Q1-1978","IDX","Index","0","Units",,,31.0985260690008,,
"AUS","Australia","RHP","Real house price indices, s.a.","1978-Q2","Q2-1978","IDX","Index","0","Units",,,30.0583618163721,,
"AUS","Australia","RHP","Real house price indices, s.a.","1978-Q3","Q3-1978","IDX","Index","0","Units",,,29.9584238411296,,
"AUS","Australia","RHP","Real house price indices, s.a.","1978-Q4","Q4-1978","IDX","Index","0","Units",,,29.475961099759,,
"AUS","Australia","RHP","Real house price indices, s.a.","1979","1979","IDX","Index","0","Units",,,31.1252664341744,,
"AUS","Australia","RHP","Real house price indices, s.a.","1979-Q1","Q1-1979","IDX","Index","0","Units",,,30.2590713863478,,
"AUS","Australia","RHP","Real house price indices, s.a.","1979-Q2","Q2-1979","IDX","Index","0","Units",,,31.1928873529821,,
"AUS","Australia","RHP","Real house price indices, s.a.","1979-Q3","Q3-1979","IDX","Index","0","Units",,,31.5001510186312,,
"AUS","Australia","RHP","Real house price indices, s.a.","1979-Q4","Q4-1979","IDX","Index","0","Units",,,31.5489559787364,,
"AUS","Australia","RHP","Real house price indices, s.a.","1980","1980","IDX","Index","0","Units",,,31.8894421881188,,
"AUS","Australia","RHP","Real house price indices, s.a.","1980-Q1","Q1-1980","IDX","Index","0","Units",,,30.965689049159,,
"AUS","Australia","RHP","Real house price indices, s.a.","1980-Q2","Q2-1980","IDX","Index","0","Units",,,31.4927776857838,,
"AUS","Australia","RHP","Real house price indices, s.a.","1980-Q3","Q3-1980","IDX","Index","0","Units",,,32.2787333304441,,
"AUS","Australia","RHP","Real house price indices, s.a.","1980-Q4","Q4-1980","IDX","Index","0","Units",,,32.8205686870882,,
"AUS","Australia","RHP","Real house price indices, s.a.","1981","1981","IDX","Index","0","Units",,,33.6102665099077,,
"AUS","Australia","RHP","Real house price indices, s.a.","1981-Q1","Q1-1981","IDX","Index","0","Units",,,33.7861826663647,,
"AUS","Australia","RHP","Real house price indices, s.a.","1981-Q2","Q2-1981","IDX","Index","0","Units",,,33.7788801533091,,
"AUS","Australia","RHP","Real house price indices, s.a.","1981-Q3","Q3-1981","IDX","Index","0","Units",,,33.0267959583106,,
"AUS","Australia","RHP","Real house price indices, s.a.","1981-Q4","Q4-1981","IDX","Index","0","Units",,,33.8492072616466,,
"AUS","Australia","RHP","Real house price indices, s.a.","1982","1982","IDX","Index","0","Units",,,31.5585639924759,,
"AUS","Australia","RHP","Real house price indices, s.a.","1982-Q1","Q1-1982","IDX","Index","0","Units",,,32.4167622289291,,
"AUS","Australia","RHP","Real house price indices, s.a.","1982-Q2","Q2-1982","IDX","Index","0","Units",,,32.2362336147824,,
"AUS","Australia","RHP","Real house price indices, s.a.","1982-Q3","Q3-1982","IDX","Index","0","Units",,,31.2016224722106,,
"AUS","Australia","RHP","Real house price indices, s.a.","1982-Q4","Q4-1982","IDX","Index","0","Units",,,30.3796376539815,,
"AUS","Australia","RHP","Real house price indices, s.a.","1983","1983","IDX","Index","0","Units",,,30.5209455919573,,
"AUS","Australia","RHP","Real house price indices, s.a.","1983-Q1","Q1-1983","IDX","Index","0","Units",,,30.2088476859,,
"AUS","Australia","RHP","Real house price indices, s.a.","1983-Q2","Q2-1983","IDX","Index","0","Units",,,30.4406777213657,,
"AUS","Australia","RHP","Real house price indices, s.a.","1983-Q3","Q3-1983","IDX","Index","0","Units",,,30.3641609647733,,
"AUS","Australia","RHP","Real house price indices, s.a.","1983-Q4","Q4-1983","IDX","Index","0","Units",,,31.0700959957904,,
"AUS","Australia","RHP","Real house price indices, s.a.","1984","1984","IDX","Index","0","Units",,,31.9954216491302,,
"AUS","Australia","RHP","Real house price indices, s.a.","1984-Q1","Q1-1984","IDX","Index","0","Units",,,31.3047267501155,,
"AUS","Australia","RHP","Real house price indices, s.a.","1984-Q2","Q2-1984","IDX","Index","0","Units",,,31.5107224888862,,
"AUS","Australia","RHP","Real house price indices, s.a.","1984-Q3","Q3-1984","IDX","Index","0","Units",,,32.8495654208346,,
"AUS","Australia","RHP","Real house price indices, s.a.","1984-Q4","Q4-1984","IDX","Index","0","Units",,,32.3166719366845,,
"AUS","Australia","RHP","Real house price indices, s.a.","1985","1985","IDX","Index","0","Units",,,33.0650739693533,,
"AUS","Australia","RHP","Real house price indices, s.a.","1985-Q1","Q1-1985","IDX","Index","0","Units",,,33.2241870636393,,
"AUS","Australia","RHP","Real house price indices, s.a.","1985-Q2","Q2-1985","IDX","Index","0","Units",,,32.6846432586347,,
"AUS","Australia","RHP","Real house price indices, s.a.","1985-Q3","Q3-1985","IDX","Index","0","Units",,,33.2543823470057,,
"AUS","Australia","RHP","Real house price indices, s.a.","1985-Q4","Q4-1985","IDX","Index","0","Units",,,33.0970832081335,,
"AUS","Australia","RHP","Real house price indices, s.a.","1986","1986","IDX","Index","0","Units",,,32.7077933759196,,
"AUS","Australia","RHP","Real house price indices, s.a.","1986-Q1","Q1-1986","IDX","Index","0","Units",,,32.8680307866252,,
"AUS","Australia","RHP","Real house price indices, s.a.","1986-Q2","Q2-1986","IDX","Index","0","Units",,,33.3271417199127,,
"AUS","Australia","RHP","Real house price indices, s.a.","1986-Q3","Q3-1986","IDX","Index","0","Units",,,32.6194648135701,,
"AUS","Australia","RHP","Real house price indices, s.a.","1986-Q4","Q4-1986","IDX","Index","0","Units",,,32.0165361835703,,
"AUS","Australia","RHP","Real house price indices, s.a.","1987","1987","IDX","Index","0","Units",,,32.0929896644253,,
"AUS","Australia","RHP","Real house price indices, s.a.","1987-Q1","Q1-1987","IDX","Index","0","Units",,,31.8465652925773,,
"AUS","Australia","RHP","Real house price indices, s.a.","1987-Q2","Q2-1987","IDX","Index","0","Units",,,31.8849308826622,,
"AUS","Australia","RHP","Real house price indices, s.a.","1987-Q3","Q3-1987","IDX","Index","0","Units",,,31.9331737055791,,
"AUS","Australia","RHP","Real house price indices, s.a.","1987-Q4","Q4-1987","IDX","Index","0","Units",,,32.7072887768826,,
"AUS","Australia","RHP","Real house price indices, s.a.","1988","1988","IDX","Index","0","Units",,,36.7371431581023,,
"AUS","Australia","RHP","Real house price indices, s.a.","1988-Q1","Q1-1988","IDX","Index","0","Units",,,33.4869153244707,,
"AUS","Australia","RHP","Real house price indices, s.a.","1988-Q2","Q2-1988","IDX","Index","0","Units",,,34.89762322414,,
"AUS","Australia","RHP","Real house price indices, s.a.","1988-Q3","Q3-1988","IDX","Index","0","Units",,,37.8398376108036,,
"AUS","Australia","RHP","Real house price indices, s.a.","1988-Q4","Q4-1988","IDX","Index","0","Units",,,40.7241964729949,,
"AUS","Australia","RHP","Real house price indices, s.a.","1989","1989","IDX","Index","0","Units",,,43.0551917569566,,
"AUS","Australia","RHP","Real house price indices, s.a.","1989-Q1","Q1-1989","IDX","Index","0","Units",,,43.4416815317146,,
"AUS","Australia","RHP","Real house price indices, s.a.","1989-Q2","Q2-1989","IDX","Index","0","Units",,,43.5466223975484,,
"AUS","Australia","RHP","Real house price indices, s.a.","1989-Q3","Q3-1989","IDX","Index","0","Units",,,43.0012465724501,,
"AUS","Australia","RHP","Real house price indices, s.a.","1989-Q4","Q4-1989","IDX","Index","0","Units",,,42.2312165261133,,
"AUS","Australia","RHP","Real house price indices, s.a.","1990","1990","IDX","Index","0","Units",,,41.0605560825117,,
"AUS","Australia","RHP","Real house price indices, s.a.","1990-Q1","Q1-1990","IDX","Index","0","Units",,,41.7801297876202,,
"AUS","Australia","RHP","Real house price indices, s.a.","1990-Q2","Q2-1990","IDX","Index","0","Units",,,41.5713289545304,,
"AUS","Australia","RHP","Real house price indices, s.a.","1990-Q3","Q3-1990","IDX","Index","0","Units",,,40.8491538116199,,
"AUS","Australia","RHP","Real house price indices, s.a.","1990-Q4","Q4-1990","IDX","Index","0","Units",,,40.0416117762762,,
"AUS","Australia","RHP","Real house price indices, s.a.","1991","1991","IDX","Index","0","Units",,,40.605478558844,,
"AUS","Australia","RHP","Real house price indices, s.a.","1991-Q1","Q1-1991","IDX","Index","0","Units",,,39.9606139376524,,
"AUS","Australia","RHP","Real house price indices, s.a.","1991-Q2","Q2-1991","IDX","Index","0","Units",,,40.3178472293857,,
"AUS","Australia","RHP","Real house price indices, s.a.","1991-Q3","Q3-1991","IDX","Index","0","Units",,,41.2945566517397,,
"AUS","Australia","RHP","Real house price indices, s.a.","1991-Q4","Q4-1991","IDX","Index","0","Units",,,40.8488964165982,,
"AUS","Australia","RHP","Real house price indices, s.a.","1992","1992","IDX","Index","0","Units",,,40.46109940118,,
"AUS","Australia","RHP","Real house price indices, s.a.","1992-Q1","Q1-1992","IDX","Index","0","Units",,,40.4694579150801,,
"AUS","Australia","RHP","Real house price indices, s.a.","1992-Q2","Q2-1992","IDX","Index","0","Units",,,40.5355921123251,,
"AUS","Australia","RHP","Real house price indices, s.a.","1992-Q3","Q3-1992","IDX","Index","0","Units",,,40.3758246311827,,
"AUS","Australia","RHP","Real house price indices, s.a.","1992-Q4","Q4-1992","IDX","Index","0","Units",,,40.4635229461322,,
"AUS","Australia","RHP","Real house price indices, s.a.","1993","1993","IDX","Index","0","Units",,,40.6615735086538,,
"AUS","Australia","RHP","Real house price indices, s.a.","1993-Q1","Q1-1993","IDX","Index","0","Units",,,40.7358362317641,,
"AUS","Australia","RHP","Real house price indices, s.a.","1993-Q2","Q2-1993","IDX","Index","0","Units",,,40.6403138570283,,
"AUS","Australia","RHP","Real house price indices, s.a.","1993-Q3","Q3-1993","IDX","Index","0","Units",,,40.5374423768786,,
"AUS","Australia","RHP","Real house price indices, s.a.","1993-Q4","Q4-1993","IDX","Index","0","Units",,,40.7327015689443,,
"AUS","Australia","RHP","Real house price indices, s.a.","1994","1994","IDX","Index","0","Units",,,41.4556904662848,,
"AUS","Australia","RHP","Real house price indices, s.a.","1994-Q1","Q1-1994","IDX","Index","0","Units",,,41.1776936473709,,
"AUS","Australia","RHP","Real house price indices, s.a.","1994-Q2","Q2-1994","IDX","Index","0","Units",,,41.3892593425059,,
